"날짜","평균강수량","최대강수량","평균기온","최고기온","최저기온","평균습도","최저습도","평균풍속","최대풍속","건고추가격","건고추거래량","배추가격","배추거래량","대파가격","대파거래량","마늘가격","마늘거래량","무가격","무거래량"
"2014-06-26",0,0.4,23.7,29.3,19,72,25,1.5,7.1,0,0,452.9109958,668.14,632.9994557,236.99,2500.862335,44.35,336.2313784,612.94
"2014-06-27",0,0.3,24,29.9,18.8,70,25,1.7,10.9,0,0,448.5863509,778.39,577.553707,214.22,2369.166359,105.55,311.5805853,617.59
"2014-06-28",0.8,17,24,29.3,19.9,69,25,2.2,9.8,0,0,425.1655567,585.31,705.7008873,219.32,2332.178965,64.81,331.61106,413.02
"2014-06-29",0,0.5,23.4,28.4,18.9,71,29,1.8,10.8,0,0,0,0,0,0,0,0,0,0
"2014-06-30",1.7,29,23.7,29.5,19.4,75,31,1.6,7.1,7350,0.006,452.3505304,836.64,957.2722969,239.78,2341.725231,109.21,352.0424787,621.47
"2014-07-01",1.5,60.5,24.6,31.1,19.5,73,23,1.6,7,8333.333333,0.06,427.1942786,826.41,791.0166672,246.47,2017.330692,38.86,348.903425,617.47
"2014-07-02",7.7,37.4,23.1,27.5,20.1,81,34,1.7,14.1,0,0,386.5703636,724.35,635.3505303,247.8,2400.761123,39.85,371.4387939,501.98
"2014-07-03",25.8,59.5,21.3,23.5,19.5,90,49,1.8,10.4,0,0,438.5796642,734.09,840.1341954,219.31,2539.480829,38.6,418.0273809,540.01
"2014-07-04",0.9,12.5,23.6,28.7,20.2,78,28,1.6,10.2,0,0,500.6022624,541.01,794.5765261,202.79,2492.427294,19.57,565.3338885,307.41
"2014-07-05",0.8,40.6,23.1,27.3,19.5,78,30,1.5,13.5,6480,5,426.57145,761,762.3158122,212.87,2418.233563,26.43,369.7184356,740.19
"2014-07-06",8,149,21.5,24.1,19.5,84,16,1.8,12.4,0,0,0,0,0,0,0,0,0,0
"2014-07-07",0.9,9,23.3,28,19,81,22,1.6,9.1,8297.222222,0.07,500.0309208,814.34,836.6694994,251.82,2538.671032,22.45,330.196355,862.11
"2014-07-08",4.2,38.5,25,29.1,21.5,83,41,1.5,8.6,0,0,407.5135784,923.71,864.1180671,238.07,2519.462977,24.27,304.8860052,676.38
"2014-07-09",7.2,65,26.1,30.4,23.4,85,44,2.3,18.7,4747.058824,0.07,446.1098214,705.58,707.019317,267.74,2774.026948,39.11,313.9700125,617.59
"2014-07-10",0,6,26.9,32,23.2,72,25,2.4,16.4,7568.410596,0.15,428.8566507,595.6,738.7942824,218.34,2326.349549,33.63,311.9739892,562.54
"2014-07-11",0,0,26.5,32.4,21.5,60,21,2.3,9.3,0,0,412.2212571,576.19,689.4217094,204.9,2456.065959,17.89,270.6768983,543.8
"2014-07-12",0.9,41,24.7,29.2,20.8,72,27,1.5,10.4,1300,0.03,421.8051626,517.45,766.8180091,207.96,2461.127488,20.85,282.7618896,350.64
"2014-07-13",8,34.5,24,28.4,20.9,79,38,1.7,8.1,0,0,0,0,0,0,0,0,0,0
"2014-07-14",0,0.5,25.6,31.1,21.3,71,22,1.9,7.8,0,0,444.7700953,706.62,703.1872861,262.11,2568.39974,23.07,330.1471189,587.69
"2014-07-15",2,53,24.4,28.5,21.3,79,28,1.4,7.5,0,0,421.3819284,765.76,708.5637119,251.22,2572.649314,23.24,284.2919996,673.22
"2014-07-16",2.4,26.5,25.2,29.9,21.5,76,30,1.5,8.1,0,0,460.0562825,639.63,784.8399643,223.9,2582.315141,28.82,292.5070214,602.87
"2014-07-17",7.7,77,24.3,27.6,21.7,84,38,1.7,10.6,9000,0.09,548.1708259,459.58,923.8107741,243.75,1763.351193,49.55,287.9098143,599.19
"2014-07-18",18.6,180,24.6,29,21.8,85,33,1.8,8.1,0,0,614.3538191,540.55,873.0358562,244.14,2719.00033,21.24,327.6271128,526.54
"2014-07-19",9.2,102,25.9,31,22.5,81,41,1.7,8,0,0,724.5516592,401.75,973.3852182,193.18,2664.896168,16.7,457.9971362,241.63
"2014-07-20",0.1,69,26.6,31.9,22.7,78,29,1.5,7.1,0,0,0,0,0,0,0,0,0,0
"2014-07-21",0,0,26.7,31.7,22.4,77,32,1.8,9.2,0,0,574.6933314,913.69,982.2473349,244.55,2860.675582,20.79,363.5374446,697.72
"2014-07-22",2.1,26,26.6,30.6,23.3,75,36,2.5,14,0,0,575.8964864,708.87,797.1287658,265.41,2794.53364,19.8,363.0029087,565.19
"2014-07-23",10.7,55.3,26.1,29.7,23.2,80,37,2.2,9,0,0,591.9810947,777.14,872.9902157,230.68,2657.2258,18.88,418.0780412,693.45
"2014-07-24",11.7,66.1,26.5,31.2,23.1,81,34,1.9,9.3,0,0,657.8303444,548.41,1002.791342,197.65,1267.437288,182.43,464.5506206,563.47
"2014-07-25",8.8,91.5,27.9,32.6,24.2,78,36,3.1,19.5,0,0,559.7365467,595.75,932.5738795,221.32,1431.934729,129.84,392.1928271,487.53
"2014-07-26",1.8,17,25.6,29.5,21.6,73,35,3.8,18,0,0,668.6513356,469.94,745.2397674,233.23,2548.242712,16.02,367.4081943,438.21
"2014-07-27",0.2,14.1,23.8,29.8,19.1,72,22,1.6,8.4,0,0,0,0,0,0,0,0,0,0
"2014-07-28",3.3,50.5,23.5,28.7,18.8,75,23,1.5,11.2,9482.758621,0.12,527.0067653,1175.56,768.2578959,277.07,2830.135048,22.12,373.8346219,598.6
"2014-07-29",2.7,54,24.5,29.4,20.6,79,37,1.6,8.3,10000,0.01,486.5053027,1014.87,787.5770438,282.02,2893.513446,18.74,359.7669637,649.3
"2014-07-30",0,5,27.4,33,22.3,74,27,1.6,11.2,6503.225806,6.2,480.1684831,872.67,829.3577783,273.36,3108.090784,21.84,390.9701214,565.19
"2014-07-31",5.5,68.5,27.7,34.2,23.8,76,30,1.7,11.2,11067.16418,0.07,473.1921099,879.17,857.0542163,291.96,3075.964005,41.92,374.1155705,614.01
"2014-08-01",2.4,29,27.7,32.5,23.4,73,28,2.4,17.1,11666.66667,0.01,484.0038262,715.59,955.1865563,236.36,2921.507491,18.02,396.8050814,426.18
"2014-08-02",46,306.5,27,30.6,24,76,37,3.8,20.5,0,0,523.0445384,46.34,731.7147826,14.38,2455.714286,0.14,269.0111472,54.18
"2014-08-03",35.2,174.5,25.2,27.2,23.7,89,48,3.4,15.6,0,0,0,0,0,0,0,0,0,0
"2014-08-04",9.1,75,24.9,27,23.7,92,60,1.9,13.4,9166.666667,0.04,714.9817248,586.59,1319.453711,232.37,1430.300793,144.48,442.2466293,670.93
"2014-08-05",1.2,18.5,26.9,31.5,23.8,82,44,1.8,8.2,0,0,514.0641057,962.22,939.0713592,263.43,3078.677351,19.78,475.1822604,473.22
"2014-08-06",5.8,40.5,26,29.9,22.9,84,46,1.6,7.8,8900,0.09,434.7148133,1023.28,969.8929297,259.55,2725.800035,22.87,392.3670893,796.36
"2014-08-07",17.6,83,23,26,21.2,90,53,1.4,8.8,10833.33333,0.03,416.4599133,1125.4,930.2615218,278.91,1249.926569,143.88,334.7023205,793.37
"2014-08-08",3.9,72,23.6,27.4,20.4,78,36,2.6,10.5,11333.33333,0.02,553.4054017,585,1052.900628,211.93,1493.167983,86.37,344.5158255,431.52
"2014-08-09",1.9,37.5,24.5,28.4,20.8,69,28,3.2,14.4,12145.83333,0.1,443.2243968,848.97,1001.397011,243.48,2964.645151,18.13,307.5141913,668.02
"2014-08-10",21.6,127,23.4,28,20.6,82,43,2.3,13.8,0,0,0,0,0,0,0,0,0,0
"2014-08-11",0.4,7.5,23.5,28.7,19.3,76,38,1.9,11.2,10956.79012,0.16,537.7969138,830.54,1083.446559,299.84,2742.142033,30.15,340.4560973,583.47
"2014-08-12",0,0,24.7,30.4,19.9,74,32,1.7,8.1,9406.779661,0.24,448.569252,1084.95,973.693253,281.89,2959.082045,18.23,283.7239143,869.59
"2014-08-13",2.5,15.7,23.1,26.7,20.7,85,44,1.1,10.9,4632.183908,0.52,357.4689661,1179.44,868.9183734,301.25,1405.667124,260.65,271.7204522,777.77
"2014-08-14",18.2,73.5,21,22.8,19.5,92,53,1.4,9.1,13141.66667,0.12,354.3057018,1099.9,899.8529036,274.31,1450.917452,95.31,271.2928246,575.02
"2014-08-15",3.6,45.5,23.4,27.8,20.3,85,44,1.4,10.3,13500,0.04,421.6198796,789.53,973.5294565,249.79,2932.49086,24.94,330.2859593,564.35
"2014-08-16",0.2,26.2,24.3,29.4,20.7,81,37,1.4,7.4,12214.58333,0.48,483.9729016,656.28,868.9115246,238.17,2397.961705,16.19,301.1362028,465.75
"2014-08-17",19.6,123,22.7,25.9,20.4,87,45,1.6,12.4,0,0,0,0,0,0,0,0,0,0
"2014-08-18",56.9,267,21.6,23.9,19.8,94,63,1.9,10.9,0,0,490.0143322,1022.87,829.973073,329.04,3215.839814,24.25,311.7837658,688.82
"2014-08-19",12.2,88.5,22.9,26.1,21.1,92,60,1.2,7.6,12833.33333,0.02,503.2455022,769.77,993.1659535,236.03,3045.403156,13.82,317.8967111,543.83
"2014-08-20",13.3,115,23.4,26.3,21.5,91,56,0.9,10.8,6858.508246,5.34,511.0211297,861.49,981.3070775,246.24,3259.052086,13.32,397.7397253,534.17
"2014-08-21",37.7,126.4,23.8,27.4,21.5,88,49,2.4,15.5,12500,0.04,378.2475963,1115.35,982.5288512,270.61,1338.809176,355.8,307.2248325,986.29
"2014-08-22",0.9,15,24.4,29.5,20.4,78,35,1.8,10.2,0,0,476.5345138,759.73,1051.50111,227.11,1407.480574,154.94,327.0302148,402.72
"2014-08-23",0,1,24.5,29.8,20.6,77,30,1.5,7.6,9669.724771,0.22,399.9540314,1125.9,997.2982315,258.92,3140.997249,16.36,228.406094,781.03
"2014-08-24",5.7,128.1,24.2,28.4,21.1,83,28,1.2,7.7,0,0,0,0,0,0,0,0,0,0
"2014-08-25",40.1,246.5,23.4,25.8,21.9,91,47,1.7,18.4,12395.83333,0.19,475.8647796,1381.64,796.1849168,370.72,3348.522819,17.4,279.8246315,943.1
"2014-08-26",5.6,55.5,24.2,28.6,21.3,82,43,1.8,10.3,10214.28571,0.08,463.8295573,1054.9,843.6081963,290.38,3066.727826,18.72,356.1684311,502.89
"2014-08-27",1.8,36.5,22.6,26.1,19.8,80,43,1.8,7.9,11136.84211,0.17,485.0614389,1239.56,816.2950208,321.24,3384.933785,26.6,461.5100379,578.86
"2014-08-28",1.2,33.8,22.1,26.6,18.8,79,29,1.5,8.6,12743.90244,0.04,539.9891082,1298.68,875.2128761,296.58,1406.576636,345.88,291.839698,1042.13
"2014-08-29",4.1,40.5,22.1,27.2,18.4,79,33,1.6,10.4,10972.82416,0.56,512.9675336,1705.89,849.8488714,328.86,3098.968822,20.98,275.0724724,1080.27
"2014-08-30",0,1,21.9,27.5,17.3,75,26,1.6,6.9,8479.927007,1.1,525.7623418,1490.94,809.7692627,306.24,3143.291551,19.43,261.8290629,778.85
"2014-08-31",0,1,21,26.2,16.8,76,25,1.3,6.3,0,0,456.6673711,18.93,1500,1,0,0,861.8721461,0.88
"2014-09-01",0.1,1.5,22.2,28.3,16.8,74,30,1.6,8.4,13913.04348,0.14,475.3378886,1599.68,894.7754692,242.28,2768.964854,42.45,303.1922258,930.41
"2014-09-02",7,36.5,21.4,25.4,18.1,81,40,2,14,13015.87302,0.13,561.8187446,1298.7,933.6591063,237.16,3015.075877,21.02,323.3928358,885.57
"2014-09-03",31.7,138,21.5,24.4,19,92,63,2,14.5,11994.94949,0.3,700.0769636,1416.77,1019.435034,251.84,3027.843686,24.31,492.4288174,807.43
"2014-09-04",0.4,5.2,22.8,28.1,18.6,78,35,1.7,8.9,13992,0.03,808.8236626,870.2,1217.62481,243.35,1456.127884,173.06,542.2963019,704.03
"2014-09-05",0,0.1,23,29.7,17.7,76,25,1.4,8.2,13740.74074,0.05,548.3848535,1578.93,995.275254,280.67,3364.290513,14.88,436.4112255,1164.7
"2014-09-06",0.6,12.5,22.6,28.8,18.7,78,28,1.3,7.5,11603.78788,0.13,684.5019237,817.16,1127.251564,313.49,3459.916618,18.71,369.2283396,954.25
"2014-09-07",0,0,22.9,29.4,17.7,80,25,1.3,7.6,0,0,250,1,1435.664336,2.86,0,0,294.9522888,28.92
"2014-09-08",0,0,23.2,29.4,18.8,80,26,1.4,8.3,0,0,0,0,0,0,0,0,0,0
"2014-09-09",0,0.5,22.2,28.2,17.5,74,27,1.5,9.2,0,0,0,0,0,0,0,0,0,0
"2014-09-10",0,0.3,21.1,27.6,16,72,18,1.5,9,0,0,0,0,0,0,0,0,0,0
"2014-09-11",0,0,21.5,28.2,15.8,73,19,1.4,7,0,0,700.0338219,926.03,1251.178243,274.12,3565.132566,23.99,443.8066537,927.79
"2014-09-12",0.3,26,20.9,25,17.5,80,33,1.2,6.7,12500,0.06,561.3154736,1178.82,1082.071769,271.17,3268.830074,24.29,449.7791732,699.1
"2014-09-13",0.2,7,21.5,27.3,16.8,71,29,1.9,11.1,13473.68421,0.08,452.4693391,1060.15,973.9307564,269.05,3292.569228,13.25,375.7445875,766.2
"2014-09-14",0,0.1,20.8,26.9,15.4,71,26,1.6,7.4,0,0,0,0,0,0,0,0,0,0
"2014-09-15",0.1,4.5,21.7,27.6,17.7,73,27,1.3,8.5,8671.12462,2.96,463.3925532,1080.82,833.0765836,301.34,2682.381429,35.17,325.7254445,960.17
"2014-09-16",0,0,21.3,27.1,16.4,67,13,1.5,9.6,12106.66667,0.15,470.8959845,997.99,658.5741812,339.41,3168.844652,15.62,320.8983669,789.9
"2014-09-17",2.4,44,20,24.3,17.1,75,20,1.3,8.9,13000,0.07,425.8932326,903.14,766.7302193,277.3,3365.887079,18.42,349.9613536,532.52
"2014-09-18",0.1,5.7,19.5,24.9,15.3,71,21,1.6,7.5,0,0,467.0727997,843.41,727.1899271,287.9,1414.039362,122.1,381.5783414,510.69
"2014-09-19",0,18,18.6,25.1,13.5,70,16,1.5,7.3,0,0,456.1956636,824.61,714.3167583,281.95,2568.411219,20.71,431.1795822,477.15
"2014-09-20",0,5.6,19.1,26.6,12.7,68,18,1.5,7.6,0,0,453.4330733,781.33,757.7819524,272.01,3040.590248,14.03,460.2714709,504.03
"2014-09-21",0.1,5,19.2,26.1,13.6,70,22,1.4,9.7,0,0,0,0,0,0,0,0,0,0
"2014-09-22",0,0,20,27.4,13.4,70,22,1.7,10.1,14093.75,0.19,434.7643648,1137.42,839.8375657,290.03,3162.534429,23.18,507.4572692,681.01
"2014-09-23",8.2,93.5,20.6,26.5,15.1,73,25,1.9,11,8952.991453,1.64,414.8219325,1211.11,917.5836286,273.23,3393.678276,20.04,562.9209374,639.24
"2014-09-24",61.6,179.5,19.2,21.7,17.1,92,2,2.1,21.9,11666.66667,0.01,443.5543362,1005.09,1019.990978,274.87,1387.712485,104.14,576.5299615,785.34
"2014-09-25",0.3,16.5,20.2,26.2,16,80,32,1.4,14.2,0,0,484.1646507,615.51,1237.498675,215.13,1795.051759,57.92,540.352714,531.25
"2014-09-26",0.4,26,19.9,25,16.1,78,33,1.6,7.7,14333.33333,0.06,424.7837566,987.41,870.1387098,293.85,3088.579142,16.78,532.9022326,522.26
"2014-09-27",0.1,4,20.2,26.3,15.1,79,23,1.4,7.8,10444.44444,0.18,389.8121022,886.81,731.2988576,322.31,3138.024759,14.42,455.2095795,661.21
"2014-09-28",0.1,2.6,20.9,26.8,16.3,80,34,1.2,6.4,0,0,0,0,0,0,0,0,0,0
"2014-09-29",4.9,21,19.9,22.1,18,90,46,1.1,8.2,13666.66667,0.08,444.0659375,1158.81,743.4644303,362.11,2892.286174,29.23,410.4555891,947.36
"2014-09-30",1.1,35.2,18.6,23.2,15.6,80,30,2,11.7,12917.90123,0.24,478.3762293,802.39,766.1978092,319.71,3209.442328,37.85,478.2472525,427.12
"2014-10-01",0,0.5,18.3,23.3,14.9,78,40,1.6,7.9,13061.05263,0.38,379.0051139,1144.32,665.085383,282.08,1697.952141,45.72,459.6873927,669.72
"2014-10-02",2.3,40,18.6,23.5,14.5,80,38,1.5,12.8,14166.66667,0.04,325.1265359,1152.73,680.0280266,298.29,1433.706885,168.91,375.1259714,841.22
"2014-10-03",0.2,16.5,17.2,21.8,12.7,70,30,2.5,12,8722.35023,1.74,338.5675372,982.75,680.2917395,273.33,3189.430634,12.47,323.9290696,648.07
"2014-10-04",0.3,7.5,16.5,22.4,11.3,67,31,2.6,11.6,13909.09091,0.13,358.4812273,602.18,664.6581995,253.29,3197.198073,11,305.4326984,501.5
"2014-10-05",0,0,16.2,22.2,10.9,62,30,2.7,13.4,0,0,0,0,0,0,0,0,0,0
"2014-10-06",0,1,15.3,21.8,9.9,66,25,1.9,13.6,13046.66667,0.15,367.5067701,1163.87,794.9892212,292.24,3345.19464,27.84,333.3268868,674.78
"2014-10-07",0,0,15,22.7,8.9,71,22,1.4,6.8,12382.35294,0.03,347.2160291,1087.59,764.2850425,314.74,3143.514515,29.76,331.1522986,743.59
"2014-10-08",0,0,15.4,23.2,9.2,73,25,1.3,8.7,11833.33333,0.18,315.4255916,1006.08,765.5070595,290.75,3395.517685,11.11,352.9854823,668.43
"2014-10-09",0,0,16.4,24.3,10.2,73,18,1.3,7.4,13158.73016,0.13,282.1353354,1080.29,710.8160845,300.17,3241.374859,15.95,369.5327913,687.1
"2014-10-10",0,4.5,18,25.6,10.5,69,10,2.4,10.1,8450.437318,1.37,272.8281688,916.83,658.4136813,282.6,1957.777238,88.44,341.0179096,661.77
"2014-10-11",0,0,18.5,24.9,13.4,63,23,2.9,11.1,13133.33333,0.12,298.6047944,599.16,621.6322083,259.73,3255.906246,23.46,380.4518485,554.17
"2014-10-12",0.9,43.4,17.8,22.5,12.6,72,14,2.2,16.7,0,0,0,0,0,0,0,0,0,0
"2014-10-13",14,110.5,16.4,20.4,11.4,74,32,3.5,18.2,11346.66667,0.15,269.84459,1193.87,687.9439287,320.06,3246.143522,19.12,378.9818385,795.2
"2014-10-14",0,1,12.9,19.6,7.9,68,26,1.6,13.5,9533.333333,0.12,349.889299,651.36,804.3593453,271.32,3673.671718,29.3,398.5688849,635.74
"2014-10-15",0,0,12.7,20.2,6.7,71,20,1.4,11.2,15622.22222,0.09,333.5524803,892.99,911.0346113,254.92,2652.575393,34.59,414.8861424,825.29
"2014-10-16",1.4,10,12.9,19.7,7.5,61,13,2.4,14.8,12305.03145,0.32,370.2236489,780.37,774.9554425,269.2,1923.743788,63.58,400.9392763,766.18
"2014-10-17",0,0,12,21,4.7,58,13,1.4,11.9,0,0,349.1227186,846.61,808.693337,236.82,3175.925355,19.14,403.3468046,576.29
"2014-10-18",0,0,13,22.5,5.7,65,9,1.1,8.5,8563.829787,0.28,310.565421,779.83,887.8965597,264.19,3341.850182,11.53,344.5779317,726.33
"2014-10-19",0,1.5,15.1,22.8,7.1,68,13,1.3,9.6,0,0,0,0,0,0,0,0,0,0
"2014-10-20",18.4,51,16.6,18.6,14.2,93,22,1.3,10.6,9168.115942,0.21,333.0617826,980.11,972.2174717,309.79,3428.341806,15.74,398.4762549,817.56
"2014-10-21",41.6,101,15.9,18.8,13.2,93,54,2.1,11.4,12927.02703,0.04,369.6679698,671.21,1049.793419,231.34,3443.081324,29.19,527.1210847,445.56
"2014-10-22",13.7,59,13.2,16.8,9.7,82,40,2.3,14.4,9513.888889,0.14,370.636547,476.83,854.2787958,209.28,3388.090705,25.79,498.1408218,453.77
"2014-10-23",0,0,12.5,19.3,7.7,78,26,1.3,6.5,6092.246263,5.08,318.5018666,1077.88,1007.923334,251.36,1347.560908,288.4,401.7031835,928.75
"2014-10-24",0,0,13.8,21.5,8.3,79,21,1.3,9.4,12815.44715,0.12,272.9760773,1108.74,884.593812,301.13,3455.643939,20.59,365.4257391,972.45
"2014-10-25",0,0,14.6,23.1,9.3,76,15,1.3,9,0,0,270.1016069,996.1,805.6250093,337.6,3423.636467,14.07,364.6243512,807.44
"2014-10-26",0.1,4.4,15.5,22.6,8.9,74,15,1.8,11.6,0,0,0,0,0,0,0,0,0,0
"2014-10-27",0,0.2,12.5,18.5,6.8,58,10,2.2,13,13848.91304,0.28,289.5324215,1048.04,749.4834718,385.13,2796.377529,28.27,357.8883435,1069.33
"2014-10-28",0,0,10,19.2,3.4,65,11,1.2,8.2,12754.16667,0.1,278.7630567,897.32,658.2807881,339.3,3450.312824,20.04,291.2418061,901.31
"2014-10-29",0,0,11.2,20,4.6,69,6,1,7.2,11805.55556,0.07,301.1846695,790.16,741.5554302,299.65,1964.573332,48.27,299.3714999,788.54
"2014-10-30",0,3,12.8,19.9,6.2,71,11,1.1,10.6,12602.16606,0.55,293.9175645,804.27,618.4715471,294.54,1432.318564,184.23,301.5341807,817.24
"2014-10-31",23.6,75.5,12.9,15.1,11.1,88,20,1.6,11.6,13500,0.01,289.9826356,932.94,563.4242716,282.7,3387.697188,17.61,350.9769979,796.1
"2014-11-01",1.9,22.5,15.1,18.3,12.5,89,41,1.3,11.3,0,0,336.42336,523.03,658.1099695,205.75,3468.889534,11.71,322.8468589,431.18
"2014-11-02",2,10.5,12.3,15.6,8.7,62,16,3.3,21.4,0,0,0,0,0,0,0,0,0,0
"2014-11-03",0,2,8.8,14.2,3.6,48,16,2.8,17.7,12580,0.005,332.4378248,885.44,738.214882,287.15,3440.47784,13.85,332.1027413,925.68
"2014-11-04",0,0,9.2,17.8,2.6,67,12,1.2,6.9,7988.648332,1.71,283.2478814,1114.63,696.9021529,265.93,3387.358934,38.72,379.7832162,833.04
"2014-11-05",0,0,10.3,18.6,3.4,71,14,1.2,7.8,13204.13793,0.15,274.1498114,1114.82,717.492241,280.32,3389.986059,19.94,345.177352,971.8
"2014-11-06",0.1,10.5,12.3,18.9,7.5,72,25,1.5,10.8,12991.42857,0.05,289.7031404,969.35,691.4327028,290.81,3380.489164,15.69,352.5766455,826.6
"2014-11-07",2.4,46.5,10.3,16.2,5.5,75,19,1.4,11,12000,0.05,310.3348388,1043.56,599.6166614,295.81,3429.509957,17.27,342.9363068,856.56
"2014-11-08",0.5,12.9,11.2,15.4,7.7,82,38,0.9,7.1,6159.950296,5.23,294.857315,1128.47,599.591141,306.22,3378.088482,19.1,355.3239644,867.55
"2014-11-09",0,6,10.8,16.6,5.3,65,16,1.9,11.7,0,0,0,0,0,0,0,0,0,0
"2014-11-10",0,0,8.6,17.2,2.6,64,13,1.3,8.7,7794.33606,1.59,297.6583196,1353.01,567.9744895,335.31,3407.944551,22.38,352.9521652,972.41
"2014-11-11",0.4,4.5,9,16.2,2.3,68,12,1.3,10.2,14829.57746,0.07,273.2657656,1356.61,675.6449065,260.84,3477.400345,21.45,390.8448676,833.06
"2014-11-12",2.2,13,8.6,12.9,3.3,57,19,4.1,21.1,12176.27907,0.09,282.7880488,1126.43,674.4204017,282.19,3607.448346,21.73,380.919536,860.7
"2014-11-13",0.1,2,2.8,6.4,-0.3,47,12,3.5,19,10491.78571,0.22,292.9465342,1287.46,858.9340542,227.22,2363.872779,42.6,398.1816528,637.67
"2014-11-14",0.2,2.5,5.2,11.3,-0.5,58,14,1.9,12.5,12666.66667,0.02,293.753313,1792.88,930.5732368,230.38,3496.103898,16.85,471.1876597,901.66
"2014-11-15",0,0,5.6,11.9,0.2,58,12,1.6,9.3,14000,0.01,304.8533255,1894.19,1095.431051,253.52,3175.295223,24.47,509.1915454,975.8
"2014-11-16",0.2,2.5,7.7,14,3.2,51,12,1.2,9.9,0,0,0,0,0,0,0,0,0,0
"2014-11-17",0.5,22.5,7.1,12,2.9,65,29,2,13.5,10737.84722,0.29,278.0779882,2491.08,1190.486913,324,3677.5916,38.81,483.0860219,1535.37
"2014-11-18",0,1.5,5.4,12,0.6,61,15,1.8,13.1,12368.44444,0.14,244.653959,1463.79,913.002908,298.14,2835.685606,53.96,412.1204346,878.1
"2014-11-19",0,0.1,4.8,13.1,-1.7,59,10,1.2,7.6,12100,0.08,239.4604126,1708.3,852.9442675,292.88,3441.928667,14.17,376.3085809,796.27
"2014-11-20",0,0,6.2,14.8,-0.2,61,12,1.1,7.7,11316.23596,0.36,287.5609825,1827.91,785.5681678,280.08,1772.988378,79.25,406.3660632,1080.74
"2014-11-21",0,8,8.1,16.2,1.4,68,19,1.2,10.4,11193.68421,0.02,282.598424,2333.87,728.6284034,306.35,3374.339831,18.37,437.0295103,1009.88
"2014-11-22",1,13,9.3,15.8,3.7,79,22,1.2,10.2,7067.431625,6.36,273.2480485,2200.15,672.2206138,331.58,3373.212926,30.2,473.886075,1225.67
"2014-11-23",0,2.5,8.9,13.9,4.1,81,29,1.2,7.4,0,0,0,0,0,0,0,0,0,0
"2014-11-24",28.1,81.5,9.7,11.5,8.1,87,27,1.4,14,11600,0.02,250.5936146,2040.41,705.0045924,338.17,3296.512146,34.33,450.6010539,1116.61
"2014-11-25",1.7,27.5,10.2,13.3,7.4,75,36,2.3,13.3,11345.30138,1.38,239.2972013,1516.43,755.2361293,257.23,3253.119276,34.46,422.908476,588.86
"2014-11-26",0.1,24.6,9.4,14.9,5.5,74,32,1.5,7.8,11666.66667,1.2,274.4998863,1116.76,800.2307248,263.15,3361.029864,35.56,410.7898923,747.43
"2014-11-27",0,0,8.5,15.9,3.6,82,28,1.1,9.1,11666.66667,1.2,251.2004213,1759.92,749.1412757,271.46,1836.555532,103.86,427.3360243,878
"2014-11-28",5.9,29.5,9.5,12.6,5.2,89,52,1.9,15.7,11365.12456,1.41,282.7728043,1813.21,772.8237059,269.25,3175.597632,23.65,433.2193419,1023.15
"2014-11-29",0,4,10.3,15,6.6,78,35,1.8,12.2,0,0,347.1460958,1129.42,919.2285717,233.83,3338.577528,29.51,504.8877764,618.01
"2014-11-30",9.5,27,9.9,11.9,6.8,92,58,1.7,23,0,0,0,0,0,0,0,0,0,0
"2014-12-01",1.8,8.5,2.7,10.7,-3.1,60,22,5.2,24.9,0,0,305.3872035,1967.78,1105.02038,271.45,3559.789789,18.51,476.3620593,1014.8
"2014-12-02",0.7,18.5,-2.6,0.6,-5.1,50,10,3.7,23.3,10943.66197,0.07,281.157085,893.15,1332.850945,222.93,3144.936836,14.49,527.0028334,438.7
"2014-12-03",2.3,20.5,0.7,4.1,-4.4,68,20,2.6,14.8,11676.56766,1.21,265.8060192,822.1,1674.403247,218.41,2329.788116,84.99,574.6673252,399.9
"2014-12-04",1.6,16,-0.4,3.1,-3.4,63,19,2.5,25.2,10322.5641,0.04,254.8178556,852.69,1284.61641,245.39,3138.526057,21.55,513.7904601,801.38
"2014-12-05",1.3,20.9,-3.1,0.5,-5.9,58,13,2.8,23.7,11680.1319,1.21,275.8854687,1043.04,1718.770197,230.96,3307.101821,26.69,515.4127043,811.27
"2014-12-06",0.2,29,-2.3,1.9,-6.3,59,16,2.7,21.4,11691.86312,1.32,418.8150369,470.06,1642.352717,259.42,3144.137043,26.96,452.6655883,738.75
"2014-12-07",0,5.5,-1.4,3.5,-5.1,62,13,1.4,10.7,0,0,0,0,0,0,0,0,0,0
"2014-12-08",1.9,9.2,0.2,5.2,-3.8,68,13,1.9,16.4,11664.77537,1.2,315.715602,1225.52,1515.563536,309.26,3345.053262,14.78,477.9278124,865.22
"2014-12-09",0,5.5,-0.9,5.8,-6.1,56,10,1.6,11.3,12290,0.002,276.0744678,871.89,1393.123562,299.55,2591.538453,18.85,464.471396,788.82
"2014-12-10",0.4,3,3.3,7.8,-2.3,67,19,1.4,14.6,11782.66667,0.29,272.1936975,1019.56,1525.742049,301.58,1626.262191,90.11,426.1837848,791.36
"2014-12-11",0.2,3.6,2.5,6.1,-1.9,60,18,3,16.9,13283.58209,0.13,269.2604911,1235.26,1407.363494,330.37,1667.905419,151.84,421.7164605,905.7
"2014-12-12",1,7.3,-0.2,3.6,-3.4,63,13,2.4,19.3,13333.33333,0.12,275.8198744,1061.23,1338.654441,359.67,3186.340261,13.47,377.6513872,937.93
